|Theme|Sub-theme|Candidate|Proposition|Priority|Keywords|Data_origin|Data_source|Created_at|Updated_at
136| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Abolir les privilèges de l'enseignement privé (abroger la loi Carle, interdire les subventions extralégales des collectivités).|0||Programme|IFRAP|2022-01-20|2022-01-20
137| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Assurer l’égalité devant l’école en instaurant une nouvelle carte scolaire établissant la mixité sociale.|0||Programme|IFRAP|2022-01-20|2022-01-20
138| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Arrêter les fermetures de classes et de lycées professionnels.|0||Programme|IFRAP|2022-01-20|2022-01-20
139| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Augmenter le nombre d’établissements.|0||Programme|IFRAP|2022-01-20|2022-01-20
140| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Éradiquer l’illettrisme pour les jeunes sortis du système scolaire et les adultes à horizon 2025 et développer les structures d’alphabétisation et les cours de langue française pour les personnes non-francophones.|0||Programme|IFRAP|2022-01-20|2022-01-20
141| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Créer 500 000 places en crèches et garantir la gratuité des crèches publiques.|0||Programme|IFRAP|2022-01-20|2022-01-20
142| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Assurer la gratuité réelle de l'éducation publique, y compris les cantines, le transports et les activités périscolaires, fournir gratuitement les manuels scolaires ainsi que des fournitures sans marques.|0||Programme|IFRAP|2022-01-20|2022-01-20
143| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Mettre en place une véritable politique d'éducation prioritaire sur la base des bilans déjà effectués et réduire les effectifs par classe.|0||Programme|IFRAP|2022-01-20|2022-01-20
144| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Etendre la scolarité obligatoire à 18 ans, en proposant, si nécessaire, une garantie d'autonomie à partir de 16 ans.|0||Programme|IFRAP|2022-01-20|2022-01-20
145| Politiques Publiques|    Jeunesse & Education    | Valérie Pécresse|"              Chiffre clé             10% D'établissements ""sous contrat d'objectif"" à la fin du quinquennat."|1||Programme|IFRAP|2022-01-20|2022-01-20
146| Politiques Publiques|    Jeunesse & Education    | Valérie Pécresse|Créer des établissements publics sous contrat, inspirés des « Charter Schools », avec l’objectif d’avoir à la fin du quinquennat 10 % des établissements sous contrat. Ces écoles, collèges ou lycées fonctionnent avec un triple contrat : avec l’Etat pour déterminer un projet éducatif innovant, avec les enseignants qui sont tous volontaires, avec les parents et les élèves qui doivent respecter une charte d’engagement. Le chef d’établissement a ainsi une totale liberté de recrutement de ses équipes. Il doit suivre les programmes fixés par le ministère, il ne sélectionne pas ses élèves mais peut les exclure en cas de manquements au contrat.|0||Programme|IFRAP|2022-01-20|2022-01-20
147| Politiques Publiques|    Jeunesse & Education    | Valérie Pécresse|Augmenter en primaire de 2 heures par semaine l’enseignement du français, une heure par semaine celui des mathématiques. |0||Programme|IFRAP|2022-01-20|2022-01-20
148| Politiques Publiques|    Jeunesse & Education    | Valérie Pécresse|Instaurer un examen d’entrée en 6è, non pas pour bloquer leur entrée au collège, mais pour créer des classes de 6e de consolidation.|0||Programme|IFRAP|2022-01-20|2022-01-20
149| Politiques Publiques|    Jeunesse & Education    | Valérie Pécresse|Créer une réserve éducative nationale, composée de professeurs retraités, pour accompagner les élèves avec de l’aide aux devoirs gratuits dès la primaire jusqu’au lycée. Cela permettrait aussi d’aider au remplacement d’un professeur absent.|0||Programme|IFRAP|2022-01-20|2022-01-20
150| Politiques Publiques|    Jeunesse & Education    | Valérie Pécresse|Créer des structures de réinsertion scolaire dans chaque département avec renforcement encadré pour les élèves les plus perturbateur.|0||Programme|IFRAP|2022-01-20|2022-01-20
151| Politiques Publiques|    Jeunesse & Education    | Valérie Pécresse|Disposer d’une instruction du Garde des Sceaux prévoyant l’obligation de poursuite de tous les faits d’agression ou d’outrage envers un enseignant. Et restauration des peines planchers lorsque l’agresseur est un parent d’élève.|0||Programme|IFRAP|2022-01-20|2022-01-20
152| Politiques Publiques|    Jeunesse & Education    | Valérie Pécresse|Mettre en place un Conseil des droits et des familles, présidé par le maire, dans toutes les villes de plus de 15 000 habitants, qui pourra décider de sanctionner financièrement des parents défaillants en suspendant leurs allocations familiales.|0||Programme|IFRAP|2022-01-20|2022-01-20
153| Politiques Publiques|    Jeunesse & Education    | Valérie Pécresse|Diversifier le recrutement et encourager les deuxièmes carrières dans l’enseignement en créant des contrats d’émission éducative de 5 ans, qui mettront fin à la précarité des enseignants vacataires (qui représentent aujourd’hui jusqu’à 10 ou 15 % des effectifs dans certaines académies). Et régionaliser le recrutement des enseignants au niveau du CAPES et la gestion de leur carrière pour mettre fin au paradoxe de la situation actuelle, où le ministère de l’éducation continue d’envoyer les jeunes profs, malgré eux, dans les établissements les plus difficiles.|0||Programme|IFRAP|2022-01-20|2022-01-20
154| Politiques Publiques|    Jeunesse & Education    | Valérie Pécresse|Revaloriser l’ensemble de leurs missions éducatives des enseignants. Il faut aussi permettre aux professeurs des écoles de faire des heures supplémentaires pour le soutien scolaire.|0||Programme|IFRAP|2022-01-20|2022-01-20
155| Politiques Publiques|    Jeunesse & Education    | Valérie Pécresse|Inciter les établissements à fixer un nombre maximum de non francophones par classe, pour garantir la qualité́ des enseignements et l’apprentissage du français.|0||Programme|IFRAP|2022-01-20|2022-01-20
156| Politiques Publiques|    Jeunesse & Education    | Fabien Roussel|Mettre fin à ParcourSup.|0||Programme|IFRAP|2022-01-20|2022-01-20
157| Politiques Publiques|    Jeunesse & Education    | Fabien Roussel|Allonger le temps scolaire pour avoir moins de devoirs à la maison.|0||Programme|IFRAP|2022-01-20|2022-01-20
158| Politiques Publiques|    Jeunesse & Education    | Fabien Roussel|Garantir la stabilité des équipes pédagogiques en reconstruisant la médecine scolaire, en recrutant des AED, des ATSEM, des AESH, des CPE et du personnel administratif.|0||Programme|IFRAP|2022-01-20|2022-01-20
159| Politiques Publiques|    Jeunesse & Education    | Christiane Taubira |Application de la carte scolaire à l'école privée.|0||Programme|IFRAP|2022-01-20|2022-01-20
160| Politiques Publiques|    Jeunesse & Education    | Christiane Taubira |Respect des principes républicains par les écoles privées hors contrat.|0||Programme|IFRAP|2022-01-20|2022-01-20
161| Politiques Publiques|    Jeunesse & Education    | Eric Zemmour |Rétablir le port de la blouse à l'école primaire.|0||Programme|IFRAP|2022-01-20|2022-01-20
162| Politiques Publiques|    Jeunesse & Education    | Eric Zemmour |"Suppression des allocations aux parents qui ne ""sanctionnent pas leur enfant"" pertubateur et créer des internats de réinsertion."|0||Programme|IFRAP|2022-01-20|2022-01-20
163| Politiques Publiques|    Jeunesse & Education    | Eric Zemmour |"Retour à l'enseignement patriotique, retour du ""par coeur"" et des leçons magistrales comme méthodologie d'apprentissage et fin du contrôle continu pour les lycéens"|0||Programme|IFRAP|2022-01-20|2022-01-20
164| Politiques Publiques|    Jeunesse & Education    | Eric Zemmour |Facultés plus sélectives et retour du contrôle des universités par l'Etat.|0||Programme|IFRAP|2022-01-20|2022-01-20
165| Politiques Publiques|    Jeunesse & Education    | Eric Zemmour |Fin des sensibilisations sur la théorie du genre dans les écoles.|0||Programme|IFRAP|2022-01-20|2022-01-20
166| Politiques Publiques|    Jeunesse & Education    | Eric Zemmour |Rétablir le certificat d'études à la fin du primaire pour mesure l'acquisition des savoirs fondamentaux.|0||Programme|IFRAP|2022-01-20|2022-01-20
167| Politiques Publiques|    Jeunesse & Education    | Eric Zemmour |Mettre fin au collège unique en instituant des classes de niveaux et en proposant une voie professionnelle dès 14 ans. Permettre véritablement à tous les élèves de suivre un enseignement de latin et de grec.|0||Programme|IFRAP|2022-01-20|2022-01-20
168| Politiques Publiques|    Jeunesse & Education    | Eric Zemmour |Rétablir les trois filières S, ES et L au lycée et refaire du bac un examen national. Créer des classes d'excellence littéraires et scientifiques.|0||Programme|IFRAP|2022-01-20|2022-01-20
169| Politiques Publiques|    Jeunesse & Education    | Eric Zemmour |Recruter et former de manière plus exigeante les professeurs, multiplier les primes et accélerer la progression des carrières au mérite.|0||Programme|IFRAP|2022-01-20|2022-01-20
170| Politiques Publiques|    Jeunesse & Education    | Eric Zemmour |Transformer les CPE en surveillants généraux.|0||Programme|IFRAP|2022-01-20|2022-01-20
171| Politiques Publiques|    Laïcité    | Nicolas  Dupont-Aignan|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
172| Politiques Publiques|    Laïcité    | Anne Hidalgo|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
173| Politiques Publiques|    Laïcité    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
174| Politiques Publiques|    Laïcité    | Marine Le Pen|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
175| Politiques Publiques|    Laïcité    | Jean-Luc Mélenchon|Interdire aux ministres et préfets d’assister à des cérémonies religieuses, refuser l’attribution du titre de chanoine de Latran au Président de la République.|0||Programme|IFRAP|2022-01-20|2022-01-20
176| Politiques Publiques|    Laïcité    | Jean-Luc Mélenchon|Combattre tous les communautarismes et l’usage politique des religions.|0||Programme|IFRAP|2022-01-20|2022-01-20
177| Politiques Publiques|    Laïcité    | Jean-Luc Mélenchon|Refuser les financements publics d’édifices religieux, d’activités cultuelles et d’établissements confessionnels.|0||Programme|IFRAP|2022-01-20|2022-01-20
178| Politiques Publiques|    Laïcité    | Jean-Luc Mélenchon|Abroger le concordat d’Alsace-Moselle et les divers statuts spécifiques en vigueur dans les Outre-Mer.|0||Programme|IFRAP|2022-01-20|2022-01-20
179| Politiques Publiques|    Laïcité    | Jean-Luc Mélenchon|Garantir la présence d'une école publique laïque dans chaque commune du pays.|0||Programme|IFRAP|2022-01-20|2022-01-20
180| Politiques Publiques|    Laïcité    | Jean-Luc Mélenchon|Rétablir et augmenter les moyens et l'autonomie de la mission interministérielle de vigilance et de lutte contre les dérives sectaires.|0||Programme|IFRAP|2022-01-20|2022-01-20
181| Politiques Publiques|    Laïcité    | Valérie Pécresse|Interdiction du port du voile pour les auxiliaires de service public.|0||Programme|IFRAP|2022-01-20|2022-01-20
182| Politiques Publiques|    Laïcité    | Valérie Pécresse|Continuer de permettre le port du voile à l'université, lutter contre les hommes qui forcent leur femme à porter le voile.|0||Programme|IFRAP|2022-01-20|2022-01-20
183| Politiques Publiques|    Laïcité    | Valérie Pécresse|Préserver le droit au blasphème.|0||Programme|IFRAP|2022-01-20|2022-01-20
184| Politiques Publiques|    Laïcité    | Valérie Pécresse|Interdire le burkini à la piscine municipale.|0||Programme|IFRAP|2022-01-20|2022-01-20
185| Politiques Publiques|    Laïcité    | Valérie Pécresse|Imposer un serment de respect de la laïcité et des valeurs de la République au recrutement des agents publics des 3 fonctions publiques (Etat, hôpitaux et collectivités territoriales).|0||Programme|IFRAP|2022-01-20|2022-01-20
186| Politiques Publiques|    Laïcité    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
187| Politiques Publiques|    Laïcité    | Christiane Taubira |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
188| Politiques Publiques|    Laïcité    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
189| Politiques Publiques|    Logement & construction    | Nicolas  Dupont-Aignan|Politique d'accession à la propriété : élargissement du prêt à taux zéro, contrat de location accession pour les logements sociaux, garantie de l’Etat sur une partie de l’apport personnel.|0||Programme|IFRAP|2022-01-20|2022-01-20
190| Politiques Publiques|    Logement & construction    | Anne Hidalgo|Un grand plan pluriannuel de rénovation énergétique des bâtiments basé sur un nouveau dispositif : aucun frais à avancer au moment des travaux ; le remboursement, dont l’ampleur dépendra du niveau des revenus, se fera au moment de la revente ou de la succession.|0||Programme|IFRAP|2022-01-20|2022-01-20
191| Politiques Publiques|    Logement & construction    | Anne Hidalgo|Généraliser l'encadrement des loyers, de manière à s'assurer que les Français ne paient pas plus d'un tiers de leurs revenus pour se loger.|0||Programme|IFRAP|2022-01-20|2022-01-20
