|Theme|Sub-theme|Candidate|Proposition|Priority|Keywords|Data_origin|Data_source|Created_at|Updated_at
144| Politiques Publiques|    Jeunesse & Education    | Nicolas  Dupont-Aignan|Renforcement des apprentissages fondamentaux comme le français en primaire et rétablissement du BAC.|0||Programme|IFRAP|2022-03-14|2022-03-14
145| Politiques Publiques|    Jeunesse & Education    | Nicolas  Dupont-Aignan|Augmentation du salaire des enseignants et mise en place d'une prime supplémentaire en échange de cours de soutien aux élèves en difficulté.|0||Programme|IFRAP|2022-03-14|2022-03-14
146| Politiques Publiques|    Jeunesse & Education    | Nicolas  Dupont-Aignan|Retour de l’autorité des professeurs sur leur classe et ouverture d’internats disciplinaires pour les élèves perturbateurs et harceleurs.|0||Programme|IFRAP|2022-03-14|2022-03-14
147| Politiques Publiques|    Jeunesse & Education    | Nicolas  Dupont-Aignan|Ouverture d’internats d’excellence sur tout le territoire pour une vraie égalité des chances.|0||Programme|IFRAP|2022-03-14|2022-03-14
148| Politiques Publiques|    Jeunesse & Education    | Nicolas  Dupont-Aignan|Ouverture de 250 000 places de crèche.|0||Programme|IFRAP|2022-03-14|2022-03-14
149| Politiques Publiques|    Jeunesse & Education    | Anne Hidalgo|Doubler le salaire des enseignants |-2||Programme|IFRAP|2022-03-14|2022-03-14
150| Politiques Publiques|    Jeunesse & Education    | Anne Hidalgo|La rémunération des enseignants sera portée progressivement au niveau de celui des cadres, en commençant par les débuts de carrière.|0||Programme|IFRAP|2022-03-14|2022-03-14
151| Politiques Publiques|    Jeunesse & Education    | Anne Hidalgo|Doubler le salaire des enseignants |0||Programme|IFRAP|2022-03-14|2022-03-14
152| Politiques Publiques|    Jeunesse & Education    | Anne Hidalgo|Assurer une sécurité économique aux jeunes afin qu’aucun d’entre eux ne soit contraint d’arrêter prématurément son parcours de formation, répondre à leur difficultés du quotidien, faire en sorte que l’entrée dans l’âge adulte ne soit plus un parcours du combattant (orientation, accès au logement, à l’emploi, reconstruire un modèle éducatif ambitieux pour tous et respectueux de chacun), repenser le système éducatif pour mettre au cœur la réussite de tous.|0||Programme|IFRAP|2022-03-14|2022-03-14
153| Politiques Publiques|    Jeunesse & Education    | Anne Hidalgo|Repenser le système éducatif pour mettre au coeur la réussite de tous.|0||Programme|IFRAP|2022-03-14|2022-03-14
154| Politiques Publiques|    Jeunesse & Education    | Anne Hidalgo|Abroger Parcoursup : des places seront créées pour diminuer la pression sur les formations les plus demandées. L’accès aux établissements de l’enseignement supérieur devra obéir à des règles transparentes, justes et humaines, préalablement validées par les autorités de tutelle.|0||Programme|IFRAP|2022-03-14|2022-03-14
155| Politiques Publiques|    Jeunesse & Education    | Anne Hidalgo|Porter à 60%d'une classe d'âge le nombre de diplômés du supérieur.|0||Programme|IFRAP|2022-03-14|2022-03-14
156| Politiques Publiques|    Jeunesse & Education    | Yannick Jadot|Pour une grande réflexion autour de la formation, les salaires, les effectifs, les statuts et les moyens pour les écoles, en milieu urbain comme en milieu rural.|0||Programme|IFRAP|2022-03-14|2022-03-14
157| Politiques Publiques|    Jeunesse & Education    | Jean Lassalle |Revaloriser le salaire des enseignants de 900 euros net par mois. |0||Programme|IFRAP|2022-03-14|2022-03-14
158| Politiques Publiques|    Jeunesse & Education    | Jean Lassalle |Renforcer les savoirs fondamentaux dans les programmes scolaires et limiter le nombre d'élèves par classes dans tous les établissements REP et REP+.|0||Programme|IFRAP|2022-03-14|2022-03-14
159| Politiques Publiques|    Jeunesse & Education    | Jean Lassalle |Organiser l'enseignement d'une seconde langue, étrangère ou régionale, en primaire.|0||Programme|IFRAP|2022-03-14|2022-03-14
160| Politiques Publiques|    Jeunesse & Education    | Jean Lassalle |Développer les stages en entreprises dès le collège. |0||Programme|IFRAP|2022-03-14|2022-03-14
161| Politiques Publiques|    Jeunesse & Education    | Jean Lassalle |"Créer une nouvelle discipline ""pour maîtriser les outils numériques"" et créer un Capes dédié."|0||Programme|IFRAP|2022-03-14|2022-03-14
162| Politiques Publiques|    Jeunesse & Education    | Marine Le Pen|Créer un centre éducatif fermé par département.|0||Programme|IFRAP|2022-03-14|2022-03-14
163| Politiques Publiques|    Jeunesse & Education    | Marine Le Pen|Responsabiliser les parents de mineurs délinquants par la suppression des allocations familiales et sociales prononcée par le juge.|0||Programme|IFRAP|2022-03-14|2022-03-14
164| Politiques Publiques|    Jeunesse & Education    | Marine Le Pen|Remettre au cœur des programmes l’enseignement du français, des mathématiques et de l’histoire.|0||Programme|IFRAP|2022-03-14|2022-03-14
165| Politiques Publiques|    Jeunesse & Education    | Marine Le Pen|Revaloriser les salaires des enseignants et refonder leur formation.|0||Programme|IFRAP|2022-03-14|2022-03-14
166| Politiques Publiques|    Jeunesse & Education    | Marine Le Pen|Rétablir l’autorité de l’institution scolaire par l’instauration d’un uniforme au primaire et au collège tout en sanctionnant les absences et les incivilités.|0||Programme|IFRAP|2022-03-14|2022-03-14
167| Politiques Publiques|    Jeunesse & Education    | Marine Le Pen|Supprimer la bureaucratie de l’Education nationale pour libérer des moyens financiers, réduire les effectifs des classes et arrêter les fermetures d’écoles.|0||Programme|IFRAP|2022-03-14|2022-03-14
168| Politiques Publiques|    Jeunesse & Education    | Emmanuel Macron|La priorité sera donnée à l’école et à nos enseignants, qui seront plus libres, plus respectés et mieux rémunérés.|0||Programme|IFRAP|2022-03-14|2022-03-14
169| Politiques Publiques|    Jeunesse & Education    | Emmanuel Macron|«Le temps de l’enseignement en France n’est pas satisfaisant par rapport au nombre d’enseignants embauchés»|0||Programme|IFRAP|2022-03-14|2022-03-14
170| Politiques Publiques|    Jeunesse & Education    | Emmanuel Macron|En faveur d'une revalorisation du salaire des enseignants.|0||Programme|IFRAP|2022-03-14|2022-03-14
171| Politiques Publiques|    Jeunesse & Education    | Emmanuel Macron|En faveur d'une refonte pour donner «plus de liberté» aux directeurs d’école et pour donner plus d'autonomie aux établissements.|0||Programme|IFRAP|2022-03-14|2022-03-14
172| Politiques Publiques|    Jeunesse & Education    | Emmanuel Macron|Pour que, dès la rentrée 2022, tous les enfants de 6 à 12 ans fassent 30 minutes de sport à l’école.|0||Programme|IFRAP|2022-03-14|2022-03-14
173| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Chiffre clé 500 000 Nouvelles places en crèche|1||Programme|IFRAP|2022-03-14|2022-03-14
174| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Adopter une plan pluriannuel de recrutement pour l'ensemble des concours et créer des écoles professionnelles de l'enseignement. Renforcer la formation initiale et continue des personnels. Renforcer les effectifs de la vie scolaire.|-2||Programme|IFRAP|2022-03-14|2022-03-14
175| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Augmentation des salaires des enseignants pour rattrapper le gel du point d'indice (+15%) et revaloriser les grilles indiciaires dans le cadre d’une négociation avec les organisations syndicales. Rétablir un véritable corps d’enseignant·es remplaçant·es et engager un plan de titularisation des précaires de l’Éducation nationale.|0||Programme|IFRAP|2022-03-14|2022-03-14
176| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Recruter 8 000 conseiller·es principaux·les d’éducation (CPE), renforcer les équipes d’AED et leur permettre de signer de contrats pluriannuels, recruter 6 000 médecins, infirmier·es, psychologues scolaires et assistant·es sociaux. Enfin recruter 160 000 enseignants en 5 ans pour atteindre 19 élèves par classe (dont 60 000 dans les lycées professionnels pour atteindre 15 élèves par classe). |0||Programme|IFRAP|2022-03-14|2022-03-14
177| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Adopter une plan pluriannuel de recrutement pour l'ensemble des concours et créer des écoles professionnelles de l'enseignement. Renforcer la formation initiale et continue des personnels. Renforcer les effectifs de la vie scolaire.|0||Programme|IFRAP|2022-03-14|2022-03-14
178| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Rétablir le diplôme national du baccalauréat, abroger les contre-réformes du lycée, de la voie professionelle et du collège.|0||Programme|IFRAP|2022-03-14|2022-03-14
179| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Abolir les privilèges de l'enseignement privé (abroger la loi Carle, interdire les subventions extralégales des collectivités).|0||Programme|IFRAP|2022-03-14|2022-03-14
180| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Assurer l’égalité devant l’école en instaurant une nouvelle carte scolaire établissant la mixité sociale.|0||Programme|IFRAP|2022-03-14|2022-03-14
181| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Arrêter les fermetures de classes et de lycées professionnels.|0||Programme|IFRAP|2022-03-14|2022-03-14
182| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Assurer un soutien scolaire gratuit par le service public d’éducation ; renforcer les dispositifs de rattrapage scolaire en créant 100 000 emplois jeunes, placés sous la responsabilité des enseignant·es, afin de mener des actions éducatives de rattrapage pour la génération d’élèves dont la scolarité a été perturbée par la crise sanitaire.|0||Programme|IFRAP|2022-03-14|2022-03-14
183| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Éradiquer l’illettrisme pour les jeunes sortis du système scolaire et les adultes à horizon 2025 et développer les structures d’alphabétisation et les cours de langue française pour les personnes non-francophones.|0||Programme|IFRAP|2022-03-14|2022-03-14
184| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Créer 500 000 places en crèches et garantir la gratuité des crèches publiques.|0||Programme|IFRAP|2022-03-14|2022-03-14
185| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Assurer la gratuité réelle de l'éducation publique, y compris les cantines, le transports et les activités périscolaires, fournir gratuitement les manuels scolaires ainsi que des fournitures sans marques.|0||Programme|IFRAP|2022-03-14|2022-03-14
186| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Mettre en place une véritable politique d'éducation prioritaire sur la base des bilans déjà effectués et réduire les effectifs par classe.|0||Programme|IFRAP|2022-03-14|2022-03-14
187| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Etendre la scolarité obligatoire à 18 ans, en proposant, si nécessaire, une garantie d'autonomie à partir de 16 ans. Permettre pour tous les parents qui le souhaitent le droit à la scolarisation dès 2 ans dans le cadre d’un service public de la petite enfance.|0||Programme|IFRAP|2022-03-14|2022-03-14
188| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Engager un plan d’équipement en capteurs de CO2 et en purificateurs d’air de l’ensemble des salles de classes le nécessitant, pour étudier sans peur de la pandémie.|0||Programme|IFRAP|2022-03-14|2022-03-14
189| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Densifier le maillage des établissements en zone rurale afin de limiter à 15 minutes les temps de transport scolaire.|0||Programme|IFRAP|2022-03-14|2022-03-14
190| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Aménager dans tous les établissements des espaces de détente, de rencontres et d’échanges entre élèves ; des salles de réunions et de repos pour les professeur·es. Et instaurer une pause méridienne d’1h30 minimum pour le déjeuner.|0||Programme|IFRAP|2022-03-14|2022-03-14
191| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Doubler les postes ouverts à l’agrégation interne et assurer des horaires aménagés aux enseignant·es engagé·es dans la recherche ou préparant des concours.|0||Programme|IFRAP|2022-03-14|2022-03-14
192| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Offrir aux enseignant·es la possibilité de consacrer les deux dernières années de leur carrière au suivi des élèves en difficulté, à la coordination des projets de l’établissement et à la formation des enseignant·es stagiaires.|0||Programme|IFRAP|2022-03-14|2022-03-14
193| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Porter l’effort de recherche et développement (R&D) à 3 % du PIB, avec 1,5 % du PIB pour le secteur public en 2027.|0||Programme|IFRAP|2022-03-14|2022-03-14
194| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|8 000 allocations doctorales supplémentaires par an, avec l’extension du contrat doctoral à quatre ans.|0||Programme|IFRAP|2022-03-14|2022-03-14
195| Politiques Publiques|    Jeunesse & Education    | Jean-Luc Mélenchon|Dans l'enseignement supérieur : un plan pluriannuel de recrutement de 30 000 personnels statutaires sur 5 ans a minima et engager la titularisation de tou·tes les contractuel·les volontaires exerçant des fonctions pérennes. Le recours aux non-titulaires sera plafonné à 5 % des effectifs hors doctorant·es et stagiaires. |0||Programme|IFRAP|2022-03-14|2022-03-14
